"","x","m","loc","dens"
"3727","D","j",1.48966428627464,3.01593953986343
"3728","D","j",1.66156151723258,3.0159548579375
"3729","D","j",1.83345874819051,3.01596587956456
"3730","D","j",2.00535597914844,3.01596880610636
"3731","D","j",2.17725321010638,3.01596911237896
"3732","D","j",2.34915044106431,3.01596103981393
"3733","D","j",2.52104767202224,3.01594944133581
"3734","D","j",2.69294490298017,3.01593221832702
"3735","D","j",2.8648421339381,3.01590917737087
"3736","D","j",3.03673936489604,3.0158831280806
"3737","D","j",3.20863659585397,3.01584918586235
"3738","D","j",3.3805338268119,3.0158130111591
"3739","D","j",3.55243105776984,3.015770448918
"3740","D","j",3.72432828872777,3.0157242292178
"3741","D","j",3.8962255196857,3.01567405782914
"3742","D","j",4.06812275064364,3.01561850649621
"3743","D","j",4.24001998160157,3.01556101705158
"3744","D","j",4.4119172125595,3.01549709498256
"3745","D","j",4.58381444351743,3.01543133522163
"3746","D","j",4.75571167447536,3.01536133151121
"3747","D","j",4.9276089054333,3.01528814929441
"3748","D","j",5.09950613639123,3.01521262739306
"3749","D","j",5.27140336734917,3.01513291285764
"3750","D","j",5.4433005983071,3.01505192187147
"3751","D","j",5.61519782926503,3.01496713544976
"3752","D","j",5.78709506022296,3.0148808723248
"3753","D","j",5.95899229118089,3.01479237101467
"3754","D","j",6.13088952213883,3.01470179613051
"3755","D","j",6.30278675309676,3.0146102061306
"3756","D","j",6.47468398405469,3.01451629445822
"3757","D","j",6.64658121501262,3.0144218491615
"3758","D","j",6.81847844597056,3.0143259811834
"3759","D","j",6.99037567692849,3.01422952748856
"3760","D","j",7.16227290788643,3.0141324710789
"3761","D","j",7.33417013884436,3.01403498501532
"3762","D","j",7.50606736980229,3.01393737058244
"3763","D","j",7.67796460076022,3.01383981257447
"3764","D","j",7.84986183171815,3.01374246383591
"3765","D","j",8.02175906267609,3.01364557154298
"3766","D","j",8.19365629363402,3.01354941858679
"3767","D","j",8.36555352459195,3.01345378326824
"3768","D","j",8.53745075554989,3.01335972495139
"3769","D","j",8.70934798650782,3.01326624240565
"3770","D","j",8.88124521746575,3.01317481659612
"3771","D","j",9.05314244842369,3.01308458144483
"3772","D","j",9.22503967938162,3.01299606186369
"3773","D","j",9.39693691033955,3.01290986991612
"3774","D","j",9.56883414129748,3.01282475566453
"3775","D","j",9.74073137225542,3.01274335131368
"3776","D","j",9.91262860321335,3.01266310948886
"3777","D","j",10.0845258341713,3.01258618400298
"3778","D","j",10.2564230651292,3.01251164181858
"3779","D","j",10.4283202960871,3.01243943545215
"3780","D","j",10.6002175270451,3.01237119362413
"3781","D","j",10.772114758003,3.01230436333068
"3782","D","j",10.9440119889609,3.01224267266183
"3783","D","j",11.1159092199189,3.01218285124031
"3784","D","j",11.2878064508768,3.01212688505967
"3785","D","j",11.4597036818347,3.01207451291875
"3786","D","j",11.6316009127927,3.01202453311229
"3787","D","j",11.8034981437506,3.01197998292996
"3788","D","j",11.9753953747085,3.01193716123284
"3789","D","j",12.1472926056665,3.0118997905107
"3790","D","j",12.3191898366244,3.01186518236222
"3791","D","j",12.4910870675823,3.01183435997299
"3792","D","j",12.6629842985403,3.01180817240687
"3793","D","j",12.8348815294982,3.01178401203057
"3794","D","j",13.0067787604561,3.01176638638526
"3795","D","j",13.1786759914141,3.01175061694119
"3796","D","j",13.350573222372,3.01173997993781
"3797","D","j",13.5224704533299,3.01173285656662
"3798","D","j",13.6943676842879,3.01172901295273
"3799","D","j",13.8662649152458,3.01173052598372
"3800","D","j",14.0381621462037,3.0117338899385
"3801","D","j",14.2100593771617,3.01174353754461
"3802","D","j",14.3819566081196,3.01175543405566
"3803","D","j",14.5538538390775,3.0117717211282
"3804","D","j",14.7257510700355,3.01179201006876
"3805","D","j",14.8976483009934,3.0118148302435
"3806","D","j",15.0695455319513,3.01184332572326
"3807","D","j",15.2414427629093,3.01187355013209
"3808","D","j",15.4133399938672,3.01190902372373
"3809","D","j",15.5852372248251,3.01194713608946
"3810","D","j",15.7571344557831,3.01198868901018
"3811","D","j",15.929031686741,3.01203441223348
"3812","D","j",16.1009289176989,3.01208185631439
"3813","D","j",16.2728261486569,3.01213488513557
"3814","D","j",16.4447233796148,3.01218941697252
"3815","D","j",16.6166206105727,3.01224802422051
"3816","D","j",16.7885178415307,3.01230941134907
"3817","D","j",16.9604150724886,3.01237326964025
"3818","D","j",17.1323123034465,3.0124411608885
"3819","D","j",17.3042095344045,3.01251040897925
"3820","D","j",17.4761067653624,3.012584074764
"3821","D","j",17.6480039963203,3.01265933728357
"3822","D","j",17.8199012272783,3.01273755346459
"3823","D","j",17.9917984582362,3.01281846518171
"3824","D","j",18.1636956891941,3.01290099605035
"3825","D","j",18.3355929201521,3.01298719454452
"3826","D","j",18.50749015111,3.01307447135675
"3827","D","j",18.6793873820679,3.0131649371013
"3828","D","j",18.8512846130259,3.01325702333516
"3829","D","j",19.0231818439838,3.01335112051583
"3830","D","j",19.1950790749417,3.01344767882455
"3831","D","j",19.3669763058996,3.01354519388729
"3832","D","j",19.5388735368576,3.01364590345976
"3833","D","j",19.7107707678155,3.01374744155391
"3834","D","j",19.8826679987734,3.01385119204288
"3835","D","j",20.0545652297314,3.01395648099099
"3836","D","j",20.2264624606893,3.01406307217558
"3837","D","j",20.3983596916472,3.01417184294212
"3838","D","j",20.5702569226052,3.01428133189963
"3839","D","j",20.7421541535631,3.0143931148245
"3840","D","j",20.914051384521,3.01450576129086
"3841","D","j",21.085948615479,3.01461992257662
"3842","D","j",21.2578458464369,3.01473551809569
"3843","D","j",21.4297430773948,3.01485193121717
"3844","D","j",21.6016403083528,3.01497029242202
"3845","D","j",21.7735375393107,3.01508922096194
"3846","D","j",21.9454347702686,3.01520981240621
"3847","D","j",22.1173320012266,3.01533129877534
"3848","D","j",22.2892292321845,3.01545384240662
"3849","D","j",22.4611264631424,3.01557776015843
"3850","D","j",22.6330236941004,3.01570219137877
"3851","D","j",22.8049209250583,3.01582842280658
"3852","D","j",22.9768181560162,3.01595514544961
"3853","D","j",23.1487153869742,3.01608313168128
"3854","D","j",23.3206126179321,3.0162120624084
"3855","D","j",23.49250984889,3.01634175424206
"3856","D","j",23.664407079848,3.01647282137094
"3857","D","j",23.8363043108059,3.0166043394577
"3858","D","j",24.0082015417638,3.01673731446479
"3859","D","j",24.1800987727218,3.01687088321113
"3860","D","j",24.3519960036797,3.01700544040455
"3861","D","j",24.5238932346376,3.01714099847358
"3862","D","j",24.6957904655956,3.01727709761102
"3863","D","j",24.8676876965535,3.01741457955918
"3864","D","j",25.0395849275114,3.01755246204088
"3865","D","j",25.2114821584694,3.01769150819766
"3866","D","j",25.3833793894273,3.01783120890577
"3867","D","j",25.5552766203852,3.01797164593712
"3868","D","j",25.7271738513432,3.0181130672634
"3869","D","j",25.8990710823011,3.0182548491561
"3870","D","j",26.070968313259,3.01839784865544
"3871","D","j",26.242865544217,3.01854118195378
"3872","D","j",26.4147627751749,3.01868532417598
"3873","D","j",26.5866600061328,3.01883004778003
"3874","D","j",26.7585572370908,3.01897521728171
"3875","D","j",26.9304544680487,3.01912113569834
"3876","D","j",27.1023516990066,3.01926728042861
"3877","D","j",27.2742489299646,3.01941407604573
"3878","D","j",27.4461461609225,3.01956108593807
"3879","D","j",27.6180433918804,3.01970843459839
"3880","D","j",27.7899406228384,3.01985601235294
"3881","D","j",27.9618378537963,3.02000370745266
"3882","D","j",28.1337350847542,3.02015150841662
"3883","D","j",28.3056323157122,3.02029928587238
"3884","D","j",28.4775295466701,3.02044694652288
"3885","D","j",28.649426777628,3.02059439625561
"3886","D","j",28.8213240085859,3.02074162003032
"3887","D","j",28.9932212395439,3.0208882726855
"3888","D","j",29.1651184705018,3.02103470808205
"3889","D","j",29.3370157014597,3.02118007546116
"3890","D","j",29.5089129324177,3.02132499346674
"3891","D","j",29.6808101633756,3.02146888405656
"3892","D","j",29.8527073943335,3.02161168786468
"3893","D","j",30.0246046252915,3.02175369861802
"3894","D","j",30.1965018562494,3.02189374160988
"3895","D","j",30.3683990872073,3.02203309485866
"3896","D","j",30.5402963181653,3.02217003097025
"3897","D","j",30.7121935491232,3.02230567072177
"3898","D","j",30.8840907800811,3.02243936293223
"3899","D","j",31.0559880110391,3.02257053339847
"3900","D","j",31.227885241997,3.02270048117493
"3901","D","j",31.3997824729549,3.02282638954452
"3902","D","j",31.5716797039129,3.02295101169439
"3903","D","j",31.7435769348708,3.02307189510012
"3904","D","j",31.9154741658287,3.02319013055226
"3905","D","j",32.0873713967867,3.02330566422206
"3906","D","j",32.2592686277446,3.02341665479875
"3907","D","j",32.4311658587025,3.02352600306625
"3908","D","j",32.6030630896605,3.02362915204745
"3909","D","j",32.7749603206184,3.02373007171564
"3910","D","j",32.9468575515763,3.02382617646031
"3911","D","j",33.1187547825343,3.02391778782924
"3912","D","j",33.2906520134922,3.02400628065781
"3913","D","j",33.4625492444501,3.02408770967247
"3914","D","j",33.6344464754081,3.02416682395589
"3915","D","j",33.806343706366,3.02423841502364
"3916","D","j",33.9782409373239,3.02430618989637
"3917","D","j",34.1501381682819,3.02436851413537
"3918","D","j",34.3220353992398,3.02442412697777
"3919","D","j",34.4939326301977,3.02447666280536
"3920","D","j",34.6658298611557,3.02451932752676
"3921","D","j",34.8377270921136,3.02455906460059
"3922","D","j",35.0096243230715,3.02459055113747
"3923","D","j",35.1815215540295,3.02461635526699
"3924","D","j",35.3534187849874,3.02463663724735
"3925","D","j",35.5253160159453,3.02464784903163
"3926","D","j",35.6972132469033,3.02465586019156
"3927","D","j",35.8691104778612,3.02465254305895
"3928","D","j",36.0410077088191,3.02464517824739
"3929","D","j",36.2129049397771,3.02462954525365
"3930","D","j",36.384802170735,3.02460631955124
"3931","D","j",36.5566994016929,3.02457808435368
"3932","D","j",36.7285966326509,3.02453859578202
"3933","D","j",36.9004938636088,3.02449556223794
"3934","D","j",37.0723910945667,3.02444145407955
"3935","D","j",37.2442883255247,3.02438176204673
"3936","D","j",37.4161855564826,3.02431448421324
"3937","D","j",37.5880827874405,3.02423795692515
"3938","D","j",37.7599800183985,3.02415742448861
"3939","D","j",37.9318772493564,3.02406398362126
"3940","D","j",38.1037744803143,3.02396691111088
"3941","D","j",38.2756717112723,3.02385983425912
"3942","D","j",38.4475689422302,3.02374591353765
"3943","D","j",38.6194661731881,3.02362565851785
"3944","D","j",38.791363404146,3.02349506005087
"3945","D","j",38.963260635104,3.02336090354482
"3946","D","j",39.1351578660619,3.02321476044476
"3947","D","j",39.3070550970198,3.02306432304888
"3948","D","j",39.4789523279778,3.02290558072877
"3949","D","j",39.6508495589357,3.02273927959186
"3950","D","j",39.8227467898936,3.02256823997404
"3951","D","j",39.9946440208516,3.02238658866751
"3952","D","j",40.1665412518095,3.02220173248452
"3953","D","j",40.3384384827674,3.022007210448
"3954","D","j",40.5103357137254,3.02180785238109
"3955","D","j",40.6822329446833,3.02160224304035
"3956","D","j",40.8541301756412,3.02138911434901
"3957","D","j",41.0260274065992,3.02117291455359
"3958","D","j",41.1979246375571,3.02094682549604
"3959","D","j",41.369821868515,3.0207181327628
"3960","D","j",41.541719099473,3.0204824072054
"3961","D","j",41.7136163304309,3.02024197159745
"3962","D","j",41.8855135613888,3.01999738450571
"3963","D","j",42.0574107923468,3.01974617935819
"3964","D","j",42.2293080233047,3.01949277710363
"3965","D","j",42.4012052542626,3.01923242611661
"3966","D","j",42.5731024852206,3.01896965633907
"3967","D","j",42.7449997161785,3.01870245365551
"3968","D","j",42.9168969471364,3.01843140332649
"3969","D","j",43.0887941780944,3.01815806263212
"3970","D","j",43.2606914090523,3.0178798496585
"3971","D","j",43.4325886400102,3.01760028436144
"3972","D","j",43.6044858709682,3.01731686373672
"3973","D","j",43.7763831019261,3.01703168325249
"3974","D","j",43.948280332884,3.01674433752181
"3975","D","j",44.120177563842,3.0164546968489
"3976","D","j",44.2920747947999,3.01616417338398
"3977","D","j",44.4639720257578,3.01587122711284
"3978","D","j",44.6358692567158,3.01557781421492
"3979","D","j",44.8077664876737,3.01528316495791
"3980","D","j",44.9796637186316,3.014987991464
"3981","D","j",45.1515609495896,3.01469237800238
"3982","D","j",45.3234581805475,3.01439656113386
"3983","D","j",45.4953554115054,3.01410073992414
"3984","D","j",45.6672526424634,3.01380532701883
"3985","D","j",45.8391498734213,3.01351032570225
"3986","D","j",46.0110471043792,3.01321603981009
"3987","D","j",46.1829443353372,3.01292289211303
"3988","D","j",46.3548415662951,3.01263038732824
"3989","D","j",46.526738797253,3.01234008152967
"3990","D","j",46.6986360282109,3.01205054718343
"3991","D","j",46.8705332591689,3.01176345904034
"3992","D","j",47.0424304901268,3.01147801762416
"3993","D","j",47.2143277210848,3.01119450510765
"3994","D","j",47.3862249520427,3.01091401123501
"3995","D","j",47.5581221830006,3.01063464706323
"3996","D","j",47.7300194139586,3.0103598557441
"3997","D","j",47.9019166449165,3.0100864958077
"3998","D","j",48.0738138758744,3.00981677947707
"3999","D","j",48.2457111068324,3.009550121754
"4000","D","j",48.4176083377903,3.00928590769113
"4001","D","j",48.5895055687482,3.00902658215561
"4002","D","j",48.7614027997062,3.00876890638361
"4003","D","j",48.9333000306641,3.00851682727787
"4004","D","j",49.105197261622,3.0082672223532
"4005","D","j",49.2770944925799,3.00802169935687
"4006","D","j",49.4489917235379,3.00778062469646
"4007","D","j",49.6208889544958,3.0075419324695
"4008","D","j",49.7927861854537,3.00730977803422
"4009","D","j",49.9646834164117,3.00707959855324
"4010","D","j",50.1365806473696,3.00685524054383
"4011","D","j",50.3084778783275,3.00663439461331
"4012","D","j",50.4803751092855,3.00641746604296
"4013","D","j",50.6522723402434,3.00620617885039
"4014","D","j",50.8241695712013,3.00599696277966
"4015","D","j",50.9960668021593,3.00579523982982
"4016","D","j",51.1679640331172,3.00559578498048
"4017","D","j",51.3398612640751,3.00540177065538
"4018","D","j",51.5117584950331,3.00521215115669
"4019","D","j",51.683655725991,3.00502587333426
"4020","D","j",51.8555529569489,3.00484610705561
"4021","D","j",52.0274501879069,3.00466845518786
"4022","D","j",52.1993474188648,3.00449761562166
"4023","D","j",52.3712446498227,3.0043297550511
"4024","D","j",52.5431418807807,3.00416656240543
"4025","D","j",52.7150391117386,3.00400838858889
"4026","D","j",52.8869363426965,3.00385276122521
"4027","D","j",53.0588335736545,3.00370412648674
"4028","D","j",53.2307308046124,3.00355750836993
"4029","D","j",53.4026280355703,3.00341667757052
"4030","D","j",53.5745252665283,3.00327933402281
"4031","D","j",53.7464224974862,3.00314569481083
"4032","D","j",53.9183197284441,3.00301738998382
"4033","D","j",54.0902169594021,3.00289100463579
"4034","D","j",54.26211419036,3.00277125052448
"4035","D","j",54.4340114213179,3.00265353876157
"4036","D","j",54.6059086522759,3.00254045003047
"4037","D","j",54.7778058832338,3.00243111256046
"4038","D","j",54.9497031141917,3.00232448877711
"4039","D","j",55.1216003451497,3.00222320729043
"4040","D","j",55.2934975761076,3.00212361080024
"4041","D","j",55.4653948070655,3.00202927937035
"4042","D","j",55.6372920380235,3.00193728352081
"4043","D","j",55.8091892689814,3.00184876560096
"4044","D","j",55.9810864999393,3.00176402091196
"4045","D","j",56.1529837308973,3.00168108812141
"4046","D","j",56.3248809618552,3.00160323820552
"4047","D","j",56.4967781928131,3.00152680225263
"4048","D","j",56.6686754237711,3.00145434361913
"4049","D","j",56.840572654729,3.0013843142173
"4050","D","j",57.0124698856869,3.00131674249353
"4051","D","j",57.1843671166449,3.00125275872735
"4052","D","j",57.3562643476028,3.00119003907808
"4053","D","j",57.5281615785607,3.00113154460208
"4054","D","j",57.7000588095186,3.00107438664361
"4055","D","j",57.8719560404766,3.00102008721904
"4056","D","j",58.0438532714345,3.00096814014762
"4057","D","j",58.2157505023924,3.00091781141781
"4058","D","j",58.3876477333504,3.00087073193067
"4059","D","j",58.5595449643083,3.00082464949852
"4060","D","j",58.7314421952662,3.00078160791903
"4061","D","j",58.9033394262242,3.0007399437098
"4062","D","j",59.0752366571821,3.00070022965085
"4063","D","j",59.24713388814,3.00066266494309
"4064","D","j",59.419031119098,3.00062607599639
"4065","D","j",59.5909283500559,3.00059230404874
"4066","D","j",59.7628255810138,3.00055928991609
"4067","D","j",59.9347228119718,3.00052837143896
